date,country,cases,deaths,vaccination_rate,mobility
2021-08-12,Afghanistan,151563,6988,0.0,
2021-08-13,Afghanistan,151770,7000,0.0,
2021-08-14,Afghanistan,151941,7010,0.0,
2021-08-15,Afghanistan,152033,7021,0.0,
2021-08-16,Afghanistan,152142,7025,0.0,
2021-08-17,Afghanistan,152243,7031,0.0,
2021-08-18,Afghanistan,152363,7043,0.0,
2021-08-19,Afghanistan,152411,7047,0.0,
2021-08-20,Afghanistan,152448,7054,1.05,
2021-08-21,Afghanistan,152497,7065,0.0,
2021-08-22,Afghanistan,152511,7070,0.0,
2021-08-23,Afghanistan,152583,7076,0.0,
2021-08-24,Afghanistan,152660,7083,0.0,
2021-08-25,Afghanistan,152722,7090,0.0,
2021-08-26,Afghanistan,152822,7093,0.0,
2021-08-27,Afghanistan,152960,7101,0.0,
2021-08-28,Afghanistan,153007,7103,0.0,
2021-08-29,Afghanistan,153033,7109,0.0,
2021-08-30,Afghanistan,153148,7116,0.0,
2021-08-31,Afghanistan,153220,7118,0.0,
2021-09-01,Afghanistan,153260,7123,0.0,
2021-09-02,Afghanistan,153306,7127,0.0,
2021-09-03,Afghanistan,153375,7127,0.0,
2021-09-04,Afghanistan,153395,7128,0.0,
2021-09-05,Afghanistan,153423,7132,0.0,
2021-09-06,Afghanistan,153534,7141,0.0,
2021-09-07,Afghanistan,153626,7144,0.0,
2021-09-08,Afghanistan,153736,7151,0.0,
2021-09-09,Afghanistan,153840,7157,0.0,
2021-09-10,Afghanistan,153962,7164,0.0,
2021-09-11,Afghanistan,153982,7167,0.0,
2021-09-12,Afghanistan,153990,7167,0.0,
2021-09-13,Afghanistan,154094,7169,0.0,
2021-09-14,Afghanistan,154180,7171,0.0,
2021-09-15,Afghanistan,154283,7174,0.0,
2021-09-16,Afghanistan,154361,7183,0.0,
2021-09-17,Afghanistan,154487,7186,0.0,
2021-09-18,Afghanistan,154487,7186,0.0,
2021-09-19,Afghanistan,154487,7186,0.0,
2021-09-20,Afghanistan,154585,7199,0.0,
2021-09-21,Afghanistan,154712,7199,0.0,
2021-09-22,Afghanistan,154757,7199,0.0,
2021-09-23,Afghanistan,154800,7199,0.0,
2021-09-24,Afghanistan,154960,7199,0.0,
2021-09-25,Afghanistan,154960,7199,0.0,
2021-09-26,Afghanistan,154960,7199,0.0,
2021-09-27,Afghanistan,155072,7200,0.0,
2021-09-28,Afghanistan,155093,7201,0.0,
2021-09-29,Afghanistan,155128,7204,0.0,
2021-09-30,Afghanistan,155174,7204,0.0,
2021-10-01,Afghanistan,155191,7206,0.0,
2021-10-02,Afghanistan,155191,7206,0.0,
2021-10-03,Afghanistan,155191,7206,0.0,
2021-10-04,Afghanistan,155287,7212,0.0,
2021-10-05,Afghanistan,155309,7214,0.0,
2021-10-06,Afghanistan,155380,7220,0.0,
2021-10-07,Afghanistan,155429,7221,0.0,
2021-10-08,Afghanistan,155448,7221,0.0,
2021-10-09,Afghanistan,155466,7221,0.0,
2021-10-10,Afghanistan,155508,7225,0.0,
2021-10-11,Afghanistan,155540,7228,0.0,
2021-10-12,Afghanistan,155599,7230,0.0,
2021-10-13,Afghanistan,155627,7234,0.0,
2021-10-14,Afghanistan,155682,7238,0.0,
2021-10-15,Afghanistan,155688,7238,0.0,
2021-10-16,Afghanistan,155739,7238,0.0,
2021-10-17,Afghanistan,155764,7243,0.0,
2021-10-18,Afghanistan,155776,7246,0.0,
2021-10-19,Afghanistan,155801,7247,0.0,
2021-10-20,Afghanistan,155859,7247,0.0,
2021-10-21,Afghanistan,155891,7249,0.0,
2021-10-22,Afghanistan,155931,7252,0.0,
2021-10-23,Afghanistan,155940,7253,0.0,
2021-10-24,Afghanistan,155944,7255,0.0,
2021-10-25,Afghanistan,156040,7260,0.0,
2021-10-26,Afghanistan,156071,7262,0.0,
2021-10-27,Afghanistan,156124,7266,0.0,
2021-10-28,Afghanistan,156166,7268,0.0,
2021-10-29,Afghanistan,156196,7269,0.0,
2021-10-30,Afghanistan,156210,7272,0.0,
2021-10-31,Afghanistan,156250,7280,0.0,
2021-11-01,Afghanistan,156284,7281,0.0,
2021-11-02,Afghanistan,156307,7281,0.0,
2021-11-03,Afghanistan,156323,7284,0.0,
2021-11-04,Afghanistan,156363,7284,0.0,
2021-11-05,Afghanistan,156392,7284,0.0,
2021-11-06,Afghanistan,156397,7284,0.0,
2021-11-07,Afghanistan,156397,7284,0.0,
2021-11-08,Afghanistan,156397,7288,0.0,
2021-11-09,Afghanistan,156397,7290,0.0,
2021-11-10,Afghanistan,156414,7291,0.0,
2021-11-11,Afghanistan,156456,7292,0.0,
2021-11-12,Afghanistan,156487,7292,0.0,
2021-11-13,Afghanistan,156510,7292,0.0,
2021-11-14,Afghanistan,156552,7293,7.75,
2021-11-15,Afghanistan,156610,7294,0.0,
2021-11-16,Afghanistan,156649,7295,0.0,
2021-11-17,Afghanistan,156739,7297,0.0,
2021-11-18,Afghanistan,156739,7297,0.0,
2021-11-19,Afghanistan,156812,7299,0.0,
2021-11-20,Afghanistan,156864,7301,0.0,
2021-11-21,Afghanistan,156896,7303,0.0,
2021-11-22,Afghanistan,156911,7303,0.0,
2021-11-23,Afghanistan,157015,7305,0.0,
2021-11-24,Afghanistan,157032,7306,0.0,
2021-11-25,Afghanistan,157144,7307,0.0,
2021-11-26,Afghanistan,157171,7307,0.0,
2021-11-27,Afghanistan,157190,7308,0.0,
2021-11-28,Afghanistan,157218,7308,0.0,
2021-11-29,Afghanistan,157260,7308,0.0,
2021-11-30,Afghanistan,157289,7308,0.0,
2021-12-01,Afghanistan,157359,7309,0.0,
2021-12-02,Afghanistan,157387,7310,0.0,
2021-12-03,Afghanistan,157412,7311,0.0,
2021-12-04,Afghanistan,157431,7312,0.0,
2021-12-05,Afghanistan,157454,7312,0.0,
2021-12-06,Afghanistan,157499,7316,0.0,
2021-12-07,Afghanistan,157508,7317,0.0,
2021-12-08,Afghanistan,157542,7319,0.0,
2021-12-09,Afghanistan,157585,7321,0.0,
2021-12-10,Afghanistan,157603,7324,0.0,
2021-12-11,Afghanistan,157611,7325,0.0,
2021-12-12,Afghanistan,157633,7328,0.0,
2021-12-13,Afghanistan,157648,7328,0.0,
2021-12-14,Afghanistan,157660,7329,0.0,
2021-12-15,Afghanistan,157665,7331,0.0,
2021-12-16,Afghanistan,157725,7332,0.0,
2021-12-17,Afghanistan,157734,7332,0.0,
2021-12-18,Afghanistan,157745,7333,0.0,
2021-12-19,Afghanistan,157787,7335,0.0,
2021-12-20,Afghanistan,157797,7335,0.0,
2021-12-21,Afghanistan,157816,7335,0.0,
2021-12-22,Afghanistan,157841,7341,0.0,
2021-12-23,Afghanistan,157878,7346,0.0,
2021-12-24,Afghanistan,157887,7348,0.0,
2021-12-25,Afghanistan,157895,7349,0.0,
2021-12-26,Afghanistan,157951,7354,0.0,
2021-12-27,Afghanistan,157967,7354,9.13,
2021-12-28,Afghanistan,157998,7355,0.0,
2021-12-29,Afghanistan,158037,7356,0.0,
2021-12-30,Afghanistan,158056,7356,0.0,
2021-12-31,Afghanistan,158084,7356,0.0,
2022-01-01,Afghanistan,158107,7356,0.0,
2022-01-02,Afghanistan,158189,7361,0.0,
2022-01-03,Afghanistan,158183,7364,0.0,
2022-01-04,Afghanistan,158205,7365,0.0,
2022-01-05,Afghanistan,158245,7367,0.0,
2022-01-06,Afghanistan,158275,7367,0.0,
2022-01-07,Afghanistan,158300,7368,0.0,
2022-01-08,Afghanistan,158309,7369,0.0,
2022-01-09,Afghanistan,158381,7373,9.26,
2022-01-10,Afghanistan,158394,7373,0.0,
2022-01-11,Afghanistan,158471,7374,9.28,
2022-01-12,Afghanistan,158511,7376,0.0,
2022-01-13,Afghanistan,158602,7376,9.3,
2022-01-14,Afghanistan,158639,7376,0.0,
2022-01-15,Afghanistan,158678,7378,0.0,
2022-01-16,Afghanistan,158717,7379,0.0,
2022-01-17,Afghanistan,158826,7381,9.32,
2022-01-18,Afghanistan,158974,7383,0.0,
2022-01-19,Afghanistan,159070,7386,9.33,
2022-01-20,Afghanistan,159303,7386,0.0,
2022-01-21,Afghanistan,159516,7390,0.0,
2022-01-22,Afghanistan,159548,7390,0.0,
2022-01-23,Afghanistan,159649,7393,0.0,
2022-01-24,Afghanistan,159896,7393,9.36,
2022-01-25,Afghanistan,160252,7397,0.0,
2022-01-26,Afghanistan,160692,7401,9.4,
2022-01-27,Afghanistan,161004,7403,9.41,
2022-01-28,Afghanistan,161057,7403,0.0,
2022-01-29,Afghanistan,161290,7405,0.0,
2022-01-30,Afghanistan,162111,7408,0.0,
2022-01-31,Afghanistan,162926,7414,9.46,
2022-02-01,Afghanistan,163555,7417,0.0,
2022-02-02,Afghanistan,164190,7418,9.51,
2022-02-03,Afghanistan,164727,7420,0.0,
2022-02-04,Afghanistan,165358,7420,0.0,
2022-02-05,Afghanistan,165711,7425,0.0,
2022-02-06,Afghanistan,166191,7432,0.0,
2022-02-07,Afghanistan,166924,7442,9.63,
2022-02-08,Afghanistan,167739,7454,0.0,
2022-02-09,Afghanistan,168550,7465,0.0,
2022-02-10,Afghanistan,169448,7477,0.0,
2022-02-11,Afghanistan,169940,7478,0.0,
2022-02-12,Afghanistan,170152,7488,0.0,
2022-02-13,Afghanistan,170604,7494,0.0,
2022-02-14,Afghanistan,171246,7501,9.83,
2022-02-15,Afghanistan,171422,7504,0.0,
2022-02-16,Afghanistan,171519,7513,0.0,
2022-02-17,Afghanistan,171673,7524,0.0,
2022-02-18,Afghanistan,171857,7526,0.0,
2022-02-19,Afghanistan,171931,7534,0.0,
2022-02-20,Afghanistan,172205,7539,10.03,
2022-02-21,Afghanistan,172441,7549,0.0,
2022-02-22,Afghanistan,172716,7569,0.0,
2022-02-23,Afghanistan,172901,7574,0.0,
2022-02-24,Afghanistan,173047,7578,0.0,
2022-02-25,Afghanistan,173084,7579,0.0,
2022-02-26,Afghanistan,173146,7585,0.0,
2022-02-27,Afghanistan,173395,7593,10.29,
2022-02-28,Afghanistan,173659,7598,0.0,
2022-03-01,Afghanistan,173879,7609,0.0,
2022-03-02,Afghanistan,174073,7617,0.0,
2022-03-03,Afghanistan,174214,7619,0.0,
2022-03-04,Afghanistan,174214,7619,0.0,
2022-03-05,Afghanistan,174331,7622,0.0,
2022-03-06,Afghanistan,174582,7623,10.41,
2022-03-07,Afghanistan,175000,7626,0.0,
2022-03-08,Afghanistan,175353,7630,0.0,
2022-03-09,Afghanistan,175525,7636,0.0,
2022-03-10,Afghanistan,175893,7639,0.0,
2022-03-11,Afghanistan,175974,7640,0.0,
2022-03-12,Afghanistan,176039,7641,0.0,
2022-03-13,Afghanistan,176201,7643,0.0,
2022-03-14,Afghanistan,176409,7645,0.0,
2022-03-15,Afghanistan,176571,7646,0.0,
2022-03-16,Afghanistan,176743,7651,0.0,
2022-03-17,Afghanistan,176918,7651,10.71,
2022-03-18,Afghanistan,176983,7651,0.0,
2022-03-19,Afghanistan,177039,7652,0.0,
2022-03-20,Afghanistan,177093,7654,0.0,
2022-03-21,Afghanistan,177191,7654,0.0,
2022-03-22,Afghanistan,177255,7656,10.75,
2022-03-23,Afghanistan,177321,7657,0.0,
2022-03-24,Afghanistan,177321,7657,0.0,
2022-03-25,Afghanistan,177321,7657,0.0,
2022-03-26,Afghanistan,177321,7657,0.0,
2022-03-27,Afghanistan,177520,7662,0.0,
2022-03-28,Afghanistan,177602,7663,0.0,
2022-03-29,Afghanistan,177658,7665,0.0,
2022-03-30,Afghanistan,177716,7667,0.0,
2022-03-31,Afghanistan,177747,7670,0.0,
2022-04-01,Afghanistan,177782,7670,0.0,
2022-04-02,Afghanistan,177803,7671,0.0,
2022-04-03,Afghanistan,177827,7671,0.0,
2022-04-04,Afghanistan,177897,7671,11.02,
2022-04-05,Afghanistan,177932,7671,0.0,
2022-04-06,Afghanistan,177974,7671,0.0,
2022-04-07,Afghanistan,177974,7671,0.0,
2022-04-08,Afghanistan,177974,7671,0.0,
2022-04-09,Afghanistan,177974,7671,0.0,
2022-04-10,Afghanistan,177974,7671,0.0,
2022-04-11,Afghanistan,178141,7675,0.0,
2022-04-12,Afghanistan,178257,7676,0.0,
2022-04-13,Afghanistan,178295,7676,0.0,
2022-04-14,Afghanistan,178352,7676,11.17,
2022-04-15,Afghanistan,178373,7676,0.0,
2022-04-16,Afghanistan,178387,7676,0.0,
2022-04-17,Afghanistan,178418,7678,0.0,
2022-04-18,Afghanistan,178457,7679,11.19,
2022-04-19,Afghanistan,178513,7680,0.0,
2022-04-20,Afghanistan,178574,7680,0.0,
2022-04-21,Afghanistan,178611,7680,0.0,
2022-04-22,Afghanistan,178638,7680,0.0,
2022-04-23,Afghanistan,178648,7681,0.0,
2022-04-24,Afghanistan,178689,7682,0.0,
2022-04-25,Afghanistan,178745,7683,0.0,
2022-04-26,Afghanistan,178769,7683,11.27,
2022-04-27,Afghanistan,178809,7683,11.28,
2022-04-28,Afghanistan,178850,7683,0.0,
2022-04-29,Afghanistan,178873,7683,0.0,
2022-04-30,Afghanistan,178879,7683,0.0,
2022-05-01,Afghanistan,178899,7683,0.0,
2022-05-02,Afghanistan,178901,7683,0.0,
2022-05-03,Afghanistan,178901,7683,0.0,
2022-05-04,Afghanistan,178901,7683,0.0,
2022-05-05,Afghanistan,178905,7684,11.35,
2022-05-06,Afghanistan,178919,7684,0.0,
2022-05-07,Afghanistan,178922,7684,0.0,
2022-05-08,Afghanistan,178981,7684,11.36,
2022-05-09,Afghanistan,179010,7685,0.0,
2022-05-10,Afghanistan,179017,7685,11.37,
2022-05-11,Afghanistan,179131,7686,0.0,
2022-05-12,Afghanistan,179169,7686,0.0,
2022-05-13,Afghanistan,179203,7686,0.0,
2022-05-14,Afghanistan,179242,7687,0.0,
2022-05-15,Afghanistan,179267,7690,11.45,
2022-05-16,Afghanistan,179321,7691,0.0,
2022-05-17,Afghanistan,179328,7691,0.0,
2022-05-18,Afghanistan,179477,7691,0.0,
2022-05-19,Afghanistan,179597,7695,0.0,
2022-05-20,Afghanistan,179624,7695,0.0,
2022-05-21,Afghanistan,179674,7697,0.0,
2022-05-22,Afghanistan,179716,7698,0.0,
2022-05-23,Afghanistan,179716,7698,11.57,
2022-05-24,Afghanistan,179771,7698,0.0,
2022-05-25,Afghanistan,179835,7699,0.0,
2022-05-26,Afghanistan,179835,7699,0.0,
2022-05-27,Afghanistan,180086,7699,0.0,
2022-05-28,Afghanistan,180122,7701,0.0,
2022-05-29,Afghanistan,180174,7701,0.0,
2022-05-30,Afghanistan,180259,7701,0.0,
2022-05-31,Afghanistan,180347,7705,0.0,
2022-06-01,Afghanistan,180419,7707,11.69,
2022-06-02,Afghanistan,180520,7708,0.0,
2022-06-03,Afghanistan,180584,7708,0.0,
2022-06-04,Afghanistan,180615,7708,0.0,
2022-06-05,Afghanistan,180615,7708,0.0,
2022-06-06,Afghanistan,180688,7709,0.0,
2022-06-07,Afghanistan,180741,7709,0.0,
2022-06-08,Afghanistan,180784,7709,0.0,
2022-06-09,Afghanistan,180864,7709,0.0,
2022-06-10,Afghanistan,180864,7709,0.0,
2022-06-11,Afghanistan,180864,7709,0.0,
2022-06-12,Afghanistan,180864,7709,0.0,
2022-06-13,Afghanistan,181120,7710,0.0,
2022-06-14,Afghanistan,181178,7710,0.0,
2022-06-15,Afghanistan,181236,7710,11.97,
2022-06-16,Afghanistan,181465,7713,0.0,
2022-06-17,Afghanistan,181534,7713,0.0,
2022-06-18,Afghanistan,181574,7713,0.0,
2022-06-19,Afghanistan,181666,7713,0.0,
2022-06-20,Afghanistan,181725,7714,0.0,
2022-06-21,Afghanistan,181808,7715,12.11,
2022-06-22,Afghanistan,181912,7715,0.0,
2022-06-23,Afghanistan,181987,7715,0.0,
2022-06-24,Afghanistan,182033,7717,0.0,
2022-06-25,Afghanistan,182072,7717,0.0,
2022-06-26,Afghanistan,182149,7717,0.0,
2022-06-27,Afghanistan,182228,7720,0.0,
2022-06-28,Afghanistan,182324,7722,0.0,
2022-06-29,Afghanistan,182403,7722,0.0,
2022-06-30,Afghanistan,182528,7723,12.31,
2022-07-01,Afghanistan,182594,7723,0.0,
2022-07-02,Afghanistan,182643,7723,0.0,
2022-07-03,Afghanistan,182724,7724,0.0,
2022-07-04,Afghanistan,182793,7725,0.0,
2022-07-05,Afghanistan,182793,7725,0.0,
2022-07-06,Afghanistan,182979,7725,0.0,
2022-07-07,Afghanistan,183084,7727,0.0,
2022-07-08,Afghanistan,183221,7728,0.0,
2022-07-09,Afghanistan,183235,7728,0.0,
2022-07-10,Afghanistan,183265,7728,12.41,
2022-07-11,Afghanistan,183268,7728,0.0,
2022-07-12,Afghanistan,183272,7728,0.0,
2022-07-13,Afghanistan,183285,7728,0.0,
2022-07-14,Afghanistan,183358,7728,0.0,
2022-07-15,Afghanistan,183407,7729,0.0,
2022-07-16,Afghanistan,183445,7730,0.0,
2022-07-17,Afghanistan,183572,7731,12.91,
2022-07-18,Afghanistan,183687,7733,0.0,
2022-07-19,Afghanistan,183908,7736,15.62,
2022-07-20,Afghanistan,184038,7737,0.0,
2022-07-21,Afghanistan,184224,7738,0.0,
2022-07-22,Afghanistan,184360,7738,0.0,
2022-07-23,Afghanistan,184473,7738,0.0,
2022-07-24,Afghanistan,184587,7738,0.0,
2022-07-25,Afghanistan,184819,7738,0.0,
2022-07-26,Afghanistan,185086,7742,0.0,
2022-07-27,Afghanistan,185272,7743,15.98,
2022-07-28,Afghanistan,185393,7743,0.0,
2022-07-29,Afghanistan,185481,7743,0.0,
2022-07-30,Afghanistan,185552,7745,0.0,
2022-07-31,Afghanistan,185749,7748,0.0,
2022-08-01,Afghanistan,185930,7751,0.0,
2022-08-02,Afghanistan,186120,7751,0.0,
2022-08-03,Afghanistan,186393,7752,0.0,
2022-08-04,Afghanistan,186697,7752,0.0,
2022-08-05,Afghanistan,187037,7752,0.0,
2022-08-06,Afghanistan,187109,7752,0.0,
2022-08-07,Afghanistan,187442,7752,20.11,
2022-08-08,Afghanistan,187685,7753,0.0,
2022-08-09,Afghanistan,187966,7753,0.0,
2022-08-10,Afghanistan,188202,7753,0.0,
2022-08-11,Afghanistan,188506,7755,0.0,
2022-08-12,Afghanistan,188704,7755,0.0,
2022-08-13,Afghanistan,188820,7758,0.0,
2022-08-14,Afghanistan,189045,7758,0.0,
2022-08-15,Afghanistan,189343,7759,23.38,
2022-08-16,Afghanistan,189477,7759,0.0,
2022-08-17,Afghanistan,189710,7759,0.0,
2022-08-18,Afghanistan,190010,7759,0.0,
2022-08-19,Afghanistan,190254,7759,0.0,
2022-08-20,Afghanistan,190435,7759,0.0,
2022-08-21,Afghanistan,190643,7762,0.0,
2022-08-22,Afghanistan,191040,7767,23.76,
2022-08-23,Afghanistan,191247,7768,0.0,
2022-08-24,Afghanistan,191585,7769,0.0,
2022-08-25,Afghanistan,191967,7771,0.0,
2022-08-26,Afghanistan,191967,7771,0.0,
2022-08-27,Afghanistan,191967,7771,0.0,
2022-08-28,Afghanistan,192463,7777,0.0,
2022-08-29,Afghanistan,192906,7777,0.0,
2022-08-30,Afghanistan,193004,7777,0.0,
2022-08-31,Afghanistan,193250,7777,24.17,
2022-09-01,Afghanistan,193520,7778,0.0,
2022-09-02,Afghanistan,193520,7778,0.0,
2022-09-03,Afghanistan,193912,7780,0.0,
2022-09-04,Afghanistan,194163,7782,24.22,
2022-09-05,Afghanistan,194355,7783,0.0,
2022-09-06,Afghanistan,194614,7783,0.0,
2022-09-07,Afghanistan,195012,7785,0.0,
2022-09-08,Afghanistan,195298,7786,0.0,
2022-09-09,Afghanistan,195471,7786,0.0,
2022-09-10,Afghanistan,195631,7787,0.0,
2022-09-11,Afghanistan,195925,7787,24.55,
2022-09-12,Afghanistan,196182,7789,24.57,
2022-09-13,Afghanistan,196404,7791,0.0,
2022-09-14,Afghanistan,196751,7792,0.0,
2022-09-15,Afghanistan,196870,7792,0.0,
2022-09-16,Afghanistan,196992,7794,0.0,
2022-09-17,Afghanistan,197066,7794,0.0,
2022-09-18,Afghanistan,197240,7795,0.0,
2022-09-19,Afghanistan,197434,7796,24.77,
2022-09-20,Afghanistan,197608,7796,0.0,
2022-09-21,Afghanistan,197788,7796,0.0,
2022-09-22,Afghanistan,198023,7796,0.0,
2022-09-23,Afghanistan,198163,7796,0.0,
2022-09-24,Afghanistan,198244,7796,0.0,
2022-09-25,Afghanistan,198416,7796,0.0,
2022-09-26,Afghanistan,198543,7798,24.88,
2022-09-27,Afghanistan,198750,7798,0.0,
2022-09-28,Afghanistan,198876,7799,24.91,
2022-09-29,Afghanistan,199067,7799,0.0,
2022-09-30,Afghanistan,199188,7800,0.0,
2022-10-01,Afghanistan,199310,7800,0.0,
2022-10-02,Afghanistan,199386,7801,0.0,
2022-10-03,Afghanistan,199545,7803,0.0,
2022-10-04,Afghanistan,199690,7803,24.99,
2022-10-05,Afghanistan,199845,7804,0.0,
2022-10-06,Afghanistan,199994,7804,0.0,
2022-10-07,Afghanistan,200130,7804,0.0,
2022-10-08,Afghanistan,200202,7804,0.0,
2022-10-09,Afghanistan,200372,7806,0.0,
2022-10-10,Afghanistan,200469,7807,0.0,
2022-10-11,Afghanistan,200626,7807,25.05,
2022-10-12,Afghanistan,200729,7807,0.0,
2022-10-13,Afghanistan,200846,7809,0.0,
2022-10-14,Afghanistan,201014,7809,0.0,
2022-10-15,Afghanistan,201096,7811,0.0,
2022-10-16,Afghanistan,201212,7811,25.11,
2022-10-17,Afghanistan,201276,7811,0.0,
2022-10-18,Afghanistan,201503,7812,0.0,
2022-10-19,Afghanistan,201557,7812,0.0,
2022-10-20,Afghanistan,201750,7814,0.0,
2022-10-21,Afghanistan,201949,7818,0.0,
2022-10-22,Afghanistan,202026,7818,0.0,
2022-10-23,Afghanistan,202108,7818,0.0,
2022-10-24,Afghanistan,202199,7818,25.25,
2022-10-25,Afghanistan,202347,7820,0.0,
2022-10-26,Afghanistan,202509,7820,0.0,
2022-10-27,Afghanistan,202608,7820,0.0,
2022-10-28,Afghanistan,202756,7820,0.0,
2022-10-29,Afghanistan,202834,7821,0.0,
2022-10-30,Afghanistan,202966,7821,0.0,
2022-10-31,Afghanistan,203063,7822,0.0,
2022-11-01,Afghanistan,203167,7823,25.35,
2022-11-02,Afghanistan,203265,7823,25.43,
2022-11-03,Afghanistan,203395,7825,0.0,
2022-11-04,Afghanistan,203497,7825,0.0,
2022-11-05,Afghanistan,203574,7826,0.0,
2022-11-06,Afghanistan,203681,7826,0.0,
2022-11-07,Afghanistan,203829,7828,0.0,
2022-11-08,Afghanistan,203942,7829,25.5,
2022-11-09,Afghanistan,204094,7829,0.0,
2022-11-10,Afghanistan,204287,7829,0.0,
2022-11-11,Afghanistan,204392,7829,0.0,
2022-11-12,Afghanistan,204417,7829,0.0,
2022-11-13,Afghanistan,204510,7829,0.0,
2022-11-14,Afghanistan,204610,7829,0.0,
2022-11-15,Afghanistan,204724,7829,25.57,
2022-11-16,Afghanistan,204820,7830,25.61,
2022-11-17,Afghanistan,204982,7830,0.0,
2022-11-18,Afghanistan,205009,7830,0.0,
2022-11-19,Afghanistan,205039,7831,0.0,
2022-11-20,Afghanistan,205146,7831,0.0,
2022-11-21,Afghanistan,205229,7832,0.0,
2022-11-22,Afghanistan,205324,7833,0.0,
2022-11-23,Afghanistan,205391,7833,0.0,
2022-11-24,Afghanistan,205506,7833,0.0,
2022-11-25,Afghanistan,205541,7833,0.0,
2022-11-26,Afghanistan,205612,7833,0.0,
2022-11-27,Afghanistan,205612,7833,25.74,
2022-11-28,Afghanistan,205802,7833,0.0,
2022-11-29,Afghanistan,205830,7833,0.0,
2022-11-30,Afghanistan,205907,7833,0.0,
2022-12-01,Afghanistan,206073,7834,0.0,
2022-12-02,Afghanistan,206133,7834,0.0,
2022-12-03,Afghanistan,206145,7834,0.0,
2022-12-04,Afghanistan,206206,7834,0.0,
2022-12-05,Afghanistan,206273,7835,25.81,
2022-12-06,Afghanistan,206331,7835,0.0,
2022-12-07,Afghanistan,206414,7837,0.0,
2022-12-08,Afghanistan,206465,7839,0.0,
2022-12-09,Afghanistan,206504,7839,0.0,
2022-12-10,Afghanistan,206543,7839,0.0,
2022-12-11,Afghanistan,206603,7839,0.0,
2022-12-12,Afghanistan,206702,7840,0.0,
2022-12-13,Afghanistan,206743,7843,0.0,
2022-12-14,Afghanistan,206788,7843,0.0,
2022-12-15,Afghanistan,206879,7843,0.0,
2022-12-16,Afghanistan,206912,7843,0.0,
2022-12-17,Afghanistan,206943,7844,0.0,
2022-12-18,Afghanistan,207037,7845,0.0,
2022-12-19,Afghanistan,207084,7845,0.0,
2022-12-20,Afghanistan,207146,7845,0.0,
2022-12-21,Afghanistan,207190,7845,0.0,
2022-12-22,Afghanistan,207239,7845,26.15,
2022-12-23,Afghanistan,207262,7845,0.0,
2022-12-24,Afghanistan,207310,7845,0.0,
2022-12-25,Afghanistan,207399,7846,0.0,
2022-12-26,Afghanistan,207438,7846,0.0,
2022-12-27,Afghanistan,207460,7846,0.0,
2022-12-28,Afghanistan,207493,7846,0.0,
2022-12-29,Afghanistan,207511,7847,0.0,
2022-12-30,Afghanistan,207550,7847,0.0,
2022-12-31,Afghanistan,207559,7849,0.0,
2023-01-01,Afghanistan,207616,7849,0.0,
2023-01-02,Afghanistan,207627,7849,0.0,
2023-01-03,Afghanistan,207654,7850,0.0,
2023-01-04,Afghanistan,207715,7850,0.0,
2023-01-05,Afghanistan,207748,7850,0.0,
2023-01-06,Afghanistan,207766,7850,26.32,
2023-01-07,Afghanistan,207766,7850,0.0,
2023-01-08,Afghanistan,207819,7853,0.0,
2023-01-09,Afghanistan,207841,7854,0.0,
2023-01-10,Afghanistan,207866,7854,0.0,
2023-01-11,Afghanistan,207900,7854,0.0,
2023-01-12,Afghanistan,207900,7854,0.0,
2023-01-13,Afghanistan,207900,7854,0.0,
2023-01-14,Afghanistan,207900,7854,0.0,
2023-01-15,Afghanistan,207900,7854,0.0,
2023-01-16,Afghanistan,207993,7857,26.49,
2023-01-17,Afghanistan,208009,7859,0.0,
2023-01-18,Afghanistan,208034,7860,0.0,
2023-01-19,Afghanistan,208062,7864,0.0,
2023-01-20,Afghanistan,208084,7864,0.0,
2023-01-21,Afghanistan,208084,7864,0.0,
2023-01-22,Afghanistan,208084,7864,26.64,
2023-01-23,Afghanistan,208097,7870,0.0,
2023-01-24,Afghanistan,208289,7871,0.0,
2023-01-25,Afghanistan,208324,7872,0.0,
2023-01-26,Afghanistan,208324,7872,0.0,
2023-01-27,Afghanistan,208432,7875,0.0,
2023-01-28,Afghanistan,208435,7876,0.0,
2023-01-29,Afghanistan,208435,7876,26.67,
2023-01-30,Afghanistan,208502,7879,0.0,
2023-01-31,Afghanistan,208545,7882,0.0,
2023-02-01,Afghanistan,208552,7882,0.0,
2023-02-02,Afghanistan,208669,7891,0.0,
2023-02-03,Afghanistan,208669,7891,0.0,
2023-02-04,Afghanistan,208621,7894,0.0,
2023-02-05,Afghanistan,208627,7896,0.0,
2023-02-06,Afghanistan,208704,7896,0.0,
2023-02-07,Afghanistan,208721,7896,0.0,
2023-02-08,Afghanistan,208771,7896,0.0,
2023-02-09,Afghanistan,208771,7896,0.0,
2023-02-10,Afghanistan,208943,7896,0.0,
2023-02-11,Afghanistan,208971,7896,0.0,
2023-02-12,Afghanistan,208982,7896,26.85,
2023-02-13,Afghanistan,209011,7896,0.0,
2023-02-14,Afghanistan,209036,7896,26.9,
2023-02-15,Afghanistan,209056,7896,0.0,
2023-02-16,Afghanistan,209072,7896,0.0,
2023-02-17,Afghanistan,209083,7896,0.0,
2023-02-18,Afghanistan,209084,7896,0.0,
2023-02-19,Afghanistan,209107,7896,28.35,
2023-02-20,Afghanistan,209153,7896,0.0,
2023-02-21,Afghanistan,209181,7896,0.0,
